"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"599",1.45182962795772e-146,3.98349433410724,0.259,0.013,5.31384162128806e-142,"29","SOX9"
"600",1.82995752043619e-138,3.90064807755499,0.28,0.015,6.69782752054848e-134,"29","THSD4"
"601",0,7.32409074404181,0.973,0.003,0,"30","IGHV3-33"
"602",0,8.0397049320027,0.973,0.01,0,"30","IGKV4-1"
"603",0,7.37465002492754,0.865,0.001,0,"30","IGHV6-1"
"604",0,6.90772635757096,0.703,0.008,0,"30","HIST1H3C"
"605",0,6.15463341074533,0.622,0.008,0,"30","UBE2C"
"606",0,7.51141398302178,0.378,0.003,0,"30","HIST1H3G"
"607",3.46579538364209e-223,5.83618709058225,0.595,0.012,1.26851576836684e-218,"30","HIST1H3B"
"608",2.33916689744274e-125,5.75360218690609,0.432,0.012,8.56158476133019e-121,"30","MYBL2"
"609",8.5963135764101e-99,5.49314454494409,0.324,0.008,3.14633673210186e-94,"30","HIST1H2AI"
"610",7.23244116038908e-98,5.66051927995657,0.297,0.007,2.64714578911401e-93,"30","TNFRSF17"
"611",2.12436413094268e-90,4.58474866343127,0.405,0.013,7.77538515566332e-86,"30","MKI67"
"612",4.40395316910062e-88,6.05483405370357,0.27,0.006,1.61189089942252e-83,"30","PLK1"
"613",1.42357414082662e-85,5.0209646423416,0.405,0.015,5.21042371283952e-81,"30","NMNAT2"
"614",1.15010976154119e-79,5.08777990449335,0.351,0.012,4.2095167382169e-75,"30","PCLAF"
"615",1.70723658625023e-73,4.83704782474165,0.432,0.019,6.24865662933448e-69,"30","HIST1H2AH"
"616",1.58099013482426e-66,4.56598541689638,0.405,0.019,5.78658199247026e-62,"30","TYMS"
"617",8.08306433987805e-62,4.71376182013671,0.27,0.009,2.95848237903876e-57,"30","ASPM"
"618",7.28095967186724e-59,4.65159625737587,0.541,0.038,2.66490404950013e-54,"30","HIST1H2AG"
"619",7.05067796753879e-44,4.62631703438412,0.351,0.02,2.58061864289887e-39,"30","HIST1H1B"
"620",3.93105862320433e-28,4.83852567738819,0.27,0.019,1.43880676667902e-23,"30","HIST1H2BF"
