"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"97",0,2.8531756082255,0.419,0.08,0,"4","LINC00299"
"98",0,3.55942897902338,0.366,0.042,0,"4","AKR1C3"
"99",0,3.5795326564149,0.269,0.037,0,"4","CHST2"
"100",0,3.29297207784329,0.254,0.045,0,"4","SIGLEC7"
"101",0,4.6124847869516,0.862,0.078,0,"5","XCL1"
"102",0,4.25227561126503,0.85,0.101,0,"5","XCL2"
"103",0,3.57423129872169,0.875,0.179,0,"5","IL2RB"
"104",0,3.8032407991248,0.701,0.086,0,"5","CD160"
"105",0,2.95958548302525,0.825,0.262,0,"5","CMC1"
"106",0,3.45191448957198,0.608,0.071,0,"5","TRDC"
"107",0,5.00283794111154,0.537,0.026,0,"5","TOX2"
"108",0,3.28675775589191,0.569,0.104,0,"5","CCL3"
"109",0,4.51760593845981,0.504,0.041,0,"5","SPRY2"
"110",0,3.81625028155174,0.506,0.049,0,"5","ADAMTS17"
"111",0,3.17828917688072,0.478,0.062,0,"5","NCAM1"
"112",0,3.16858274500601,0.48,0.07,0,"5","CD38"
"113",0,3.72400037466533,0.458,0.05,0,"5","CXCR6"
"114",0,3.35427070493036,0.459,0.051,0,"5","KLRC1"
"115",0,3.64528942418642,0.417,0.043,0,"5","IL12RB2"
"116",0,3.10066346651868,0.396,0.049,0,"5","NCR1"
"117",0,3.16256319440506,0.323,0.048,0,"5","FASLG"
"118",0,5.22886452445046,0.281,0.011,0,"5","PTPRD"
"119",0,2.97536894319423,0.296,0.056,0,"5","LZTFL1"
"120",0,3.55444268377349,0.25,0.029,0,"5","P2RY11"
"121",0,2.14296583944401,0.773,0.252,0,"6","UBE2S"
"122",0,2.08463240517301,0.809,0.323,0,"6","CD69"
"123",0,2.06586487962429,0.666,0.18,0,"6","SOCS1"
"124",0,2.08931378238912,0.622,0.152,0,"6","NR4A1"
"125",0,2.85946392048052,0.548,0.113,0,"6","TNF"
"126",0,2.21805035593028,0.894,0.481,0,"6","CXCR4"
"127",0,2.12853490141751,0.57,0.158,0,"6","HSPA1B"
"128",0,2.11003793969494,0.487,0.109,0,"6","DUSP5"
"129",0,2.13170107725131,0.464,0.096,0,"6","PBX4"
"130",0,2.34844244162832,0.433,0.08,0,"6","TUBB2A"
"131",0,2.12591417472487,0.462,0.118,0,"6","IER5L"
"132",0,2.21699593116922,0.396,0.07,0,"6","AC044849.1"
"133",0,2.17924080844551,0.389,0.079,0,"6","ANKRD37"
"134",0,2.6199084733865,0.343,0.056,0,"6","PHLDA1"
"135",0,2.11825557545769,0.339,0.064,0,"6","HSPA2"
"136",0,2.32266744971847,0.306,0.053,0,"6","TNFSF9"
"137",0,2.27083555986911,0.316,0.065,0,"6","RGS1"
"138",0,2.14078395431704,0.975,0.729,0,"6","JUNB"
"139",0,2.4125278638468,0.267,0.051,0,"6","GADD45G"
"140",0,2.34042603383135,0.274,0.058,0,"6","IFNG"
"141",0,7.91091579722577,0.948,0.016,0,"7","CD79A"
"142",0,7.72492037279703,0.931,0.02,0,"7","BANK1"
"143",0,7.84370334586055,0.921,0.014,0,"7","MS4A1"
"144",0,8.66630325915933,0.757,0.005,0,"7","LINC00926"
"145",0,9.05530379790143,0.705,0.002,0,"7","FCRL1"
"146",0,6.72720049767224,0.669,0.007,0,"7","NIBAN3"
"147",0,8.68735016838185,0.56,0.002,0,"7","PAX5"
"148",0,7.40953398728938,0.534,0.008,0,"7","FCER2"
"149",0,8.60545367995608,0.507,0.002,0,"7","FCRLA"
"150",0,8.98710865769462,0.496,0.002,0,"7","CD19"
"151",0,10.5156113309424,0.494,0.001,0,"7","VPREB3"
"152",0,6.7582116086097,0.49,0.007,0,"7","TNFRSF13C"
"153",0,9.05988242660689,0.42,0.002,0,"7","COL19A1"
"154",0,6.96522942081606,0.39,0.002,0,"7","IGHD"
"155",0,7.33190279344154,0.382,0.003,0,"7","TCL1A"
"156",0,8.72139911473405,0.366,0.002,0,"7","LINC02397"
"157",0,6.52486434627815,0.308,0.004,0,"7","FAM30A"
"158",0,8.516779635072,0.27,0.001,0,"7","LINC01781"
"159",0,6.63244608330816,0.264,0.004,0,"7","TNFRSF13B"
"160",0,8.70608933884067,0.258,0.001,0,"7","FCRL2"
"161",0,2.73691262601213,0.95,0.289,0,"8","KLRB1"
"162",0,5.55111682717029,0.676,0.021,0,"8","TRAV1-2"
"163",0,5.50022388027919,0.662,0.022,0,"8","SLC4A10"
"164",0,2.18247114731604,0.785,0.166,0,"8","GZMK"
"165",0,3.00680442465774,0.759,0.157,0,"8","NCR3"
"166",0,1.72610824262359,0.918,0.418,0,"8","IL7R"
"167",0,2.24323348561481,0.684,0.204,0,"8","KLRG1"
"168",0,1.76462806808966,0.599,0.21,0,"8","AQP3"
"169",0,2.01515921615436,0.545,0.169,0,"8","PRR5"
"170",0,2.02607397716685,0.513,0.156,0,"8","LINC01871"
"171",0,2.71728079303842,0.365,0.064,0,"8","CCR6"
"172",0,2.91777324968281,0.338,0.052,0,"8","AL136456.1"
"173",0,2.3097266959001,0.342,0.058,0,"8","CXCR6"
"174",0,4.59068098065159,0.295,0.016,0,"8","LTK"
"175",0,4.01494373508759,0.268,0.017,0,"8","RORC"
"176",0,2.23524174009382,0.328,0.08,0,"8","DPP4"
"177",0,3.32197648544231,0.282,0.039,0,"8","IL4I1"
"178",1.21567477578989e-221,1.80829883324743,0.311,0.096,4.44949124686857e-217,"8","SLAMF1"
"179",2.79567992624832e-221,1.74347412673914,0.282,0.079,1.02324680980615e-216,"8","LAG3"
"180",4.79882825235352e-198,1.76711760393527,0.337,0.117,1.75641912864391e-193,"8","TNFRSF25"
"181",3.57587263620623e-265,2.78942968163272,0.615,0.338,1.30880514357784e-260,"9","KLF12"
"182",1.28933925795789e-161,2.91489706754278,0.397,0.176,4.71911061805166e-157,"9","MSI2"
"183",8.69915981544196e-161,2.89852371988492,0.496,0.284,3.18397948404991e-156,"9","INPP4B"
"184",1.91258060642078e-152,2.96296765600355,0.477,0.268,7.00023627756071e-148,"9","PRKCA"
"185",2.70033565504807e-142,2.6754176084844,0.492,0.301,9.88349853104144e-138,"9","CAMK4"
"186",5.28590684756784e-137,2.75805324983567,0.366,0.165,1.9346947652783e-132,"9","SLFN12L"
"187",5.64137378648418e-120,2.96454546872208,0.471,0.294,2.06479921959107e-115,"9","BCL2"
"188",8.81516824737581e-118,3.47007088638843,0.337,0.157,3.22643973022202e-113,"9","ANK3"
"189",1.20656776601886e-117,2.83186295253676,0.319,0.138,4.41615868040562e-113,"9","DOCK9"
"190",1.87910153998909e-110,2.76236247244467,0.427,0.255,6.87769954651407e-106,"9","CDC14A"
"191",1.80188514084763e-109,2.81545078169622,0.346,0.168,6.59507980401641e-105,"9","NCALD"
"192",9.96899414493183e-106,2.85692949606461,0.361,0.187,3.6487515469865e-101,"9","MLLT3"
"193",1.52245757558731e-102,2.80416831607035,0.342,0.169,5.57234697240712e-98,"9","TOX"
"194",3.39483900801065e-102,2.71214413718933,0.381,0.208,1.24254502532198e-97,"9","MGAT5"
